Restaurant Name,City,Address,Longitude,Latitude,Rating text
Balaji Dhaba,New Delhi,"Shop 23, NDMC Market, Babar Road, Near Bengal Market, Barakhamba Road, New Delhi",77.2297102,28.6302526,Not rated
Bhagat Ji,New Delhi,Barakhamba Metro Station,77.22556986,28.62948089,Not rated
Hangout Kathi Rolls,New Delhi,"Shop 39/40, NDMC Market, Babar Road, Barakhamba Road, New Delhi",77.229817,28.6305852,Not rated
Makers & Bakers,New Delhi,"Shop 40, Shankar Market, Barakhamba Road, New Delhi",77.2243937,28.6337562,Not rated
Habibi Express,New Delhi,"47-48, Bengali Market, Barakhamba Road, New Delhi",77.232182,28.6291992,Poor
Cafe Coffee Day,New Delhi,"14-A, Basant Lok Market, Vasant Vihar, New Delhi",77.16410805,28.55860308,Average
China Town,New Delhi,"Basant Lok Market, Opposite Modern Bazar, Vasant Vihar, New Delhi",77.16399444,28.55882222,Average
Domino's Pizza,New Delhi,"6, Basant Lok Market, Priya Cinema Complex, Vasant Vihar, New Delhi",77.16454592,28.55759742,Average
High Street Kitchen & Bar,New Delhi,"32, Basant Lok Market, Vasant Vihar, New Delhi",77.16416739,28.55803178,Average
Pizza Hut,New Delhi,"41, Basant Lok Market, Vasant Vihar, New Delhi",77.16408022,28.55750937,Average
Sugar & Spice - Le Marche,New Delhi,"58, Basant Lok Market, Vasant Vihar, New Delhi",77.16383245,28.55735771,Average
The Kathis,New Delhi,"3, PVR Priya, Basant Lok Market, Vasant Vihar, New Delhi",77.16335401,28.55749052,Average
The Kylin Experience,New Delhi,"24, Basant Lok Market, Vasant Vihar, New Delhi",77.16345278,28.55915278,Average
Arabian Nites,New Delhi,"59, Basant Lok Market, Vasant Vihar, New Delhi",77.16421165,28.55731442,Good
Asia Kitchen,New Delhi,"15-A, Basant Lok Market, Vasant Vihar, New Delhi",77.16395449,28.55894144,Good
Dunkin' Donuts,New Delhi,"Priya Complex, Basant Lok Market, Vasant Vihar, New Delhi",77.16427334,28.55739275,Good
Krips Restaurant,New Delhi,"59, Community Centre, Basant Lok Market, Vasant Vihar, New Delhi",77.16388777,28.55720016,Good
McDonald's,New Delhi,"Community Centre, Basant Lok Market, Vasant Vihar, New Delhi",77.16365643,28.5574864,Good
Yo! China,New Delhi,"46, 1st Floor, Priya Cinema Complex, Basant Lok Market, Vasant Vihar, New Delhi",77.16364905,28.55722872,Good
RPM,New Delhi,"40, Basant Lok Market, Vasant Vihar, New Delhi",77.16416772,28.55756561,Poor
By The Way - Bellagio,New Delhi,"13 & 14, Ground Floor and Mezzanine Floor, Community Center, Ashok Vihar Phase 2, New Delhi",77.1799244,28.6963277,Average
Red - Bellagio,New Delhi,"13-14, 2nd Floor, Community Center, Ashok Vihar Phase 2, New Delhi",77.1800463,28.6962508,Average
Soul Curry - Bellagio,New Delhi,"13 & 14, 1st Floor, Community Center, Ashok Vihar Phase 2, New Delhi",77.1799244,28.6963277,Good
Alpha 63,New Delhi,"Best Western Taurus, IGI Airport Road, NH 8, Mahipalpur, New Delhi",77.1271685,28.5488265,Average
Bite-N-Sip,New Delhi,"6, UG-58 & 59, Ansal Chamber 2, Bhikaji Cama Place, New Delhi",77.1884602,28.5677783,Average
Lotus Garden,New Delhi,"SF-9, Bhikaji Cama Place, New Delhi",77.1870054,28.5692067,Average
Meethas Sweets,New Delhi,"6, UG62, Ansal Chamber 2, Bhikaji Cama Place, New Delhi",77.1882805,28.5682092,Average
Nirula's,New Delhi,"Saran Motors, HP Petrol Pump, Near Muhammadpur, Bhikaji Cama Place, New Delhi",77.18884371,28.56747782,Average
Punjabi Tadka,New Delhi,"6, UG-64, Ansal Chamber 2, Bhikaji Cama Place, New Delhi",77.1883704,28.5680386,Average
Snack Bar,New Delhi,"9, UG-65 & 66, Somdutt Chamber 2, Bhikaji Cama Place, New Delhi",77.1872056,28.5682072,Average
South Indian Food,New Delhi,"6, UG-9, Ansal Chamber II, Bhikaji Cama Place, New Delhi",77.1884696,28.567558,Average
Domino's Pizza,New Delhi,"30, 31, & 32, Upper Ground Floor, Ansal Chambers-1, Bhikaji Cama Place, New Delhi",77.18894932,28.56902165,Poor
Southy,New Delhi,"UG-60, Ansal Chamber 2, Bhikaji Cama Place, New Delhi",77.18844105,28.56823664,Poor
Coffee Shop - Centaur Hotel,New Delhi,"Centaur Hotel, Near Aerocity, New Delhi",77.115196,28.543091,Not rated
Al Kuresh,New Delhi,"7, Yashwant Place Market, Food Plaza, Chanakyapuri, New Delhi",77.1918744,28.5841464,Average
Angan Bakery & Cafe,New Delhi,"Yashwant Palace Market, Chanakyapuri, New Delhi",77.191515,28.5850979,Average
Bamboo Chopstix,New Delhi,"21, Yashwant Place, Food Plaza, Chanakyapuri, New Delhi",77.1916048,28.5842999,Average
Bawarchis,New Delhi,"25, Yashwant Place Market, Food Plaza, Chanakyapuri, New Delhi",77.1915599,28.5842508,Average
Bikanervala,New Delhi,"Satya Marg, Yashwant Place Market, Chanakyapuri, New Delhi",77.1912454,28.5851618,Average
Cafe Coffee Day,New Delhi,"1st Floor, BPCL Petrol Pump, Opposite Chanakyapuri Cinema, Chanakyapuri, New Delhi",77.1909759,28.5834333,Average
Chanakya Bar-Be-Que,New Delhi,"27, Yashwant Place Market, Chanakyapuri, New Delhi",77.1914283,28.5843608,Average
Chattisgarh Bhawan,New Delhi,"7, Chanakyapuri, New Delhi",77.1863937,28.6043227,Average
Chimney,New Delhi,"26, Yashwant Place Market, Food Plaza, Chanakyapuri, New Delhi",77.1916048,28.5843895,Average
China Town Sizzlers,New Delhi,"V-15, Yashwant Place Market, Food Plaza, Chanakyapuri, New Delhi",77.1915599,28.5842508,Average
Chinese Bite,New Delhi,"12 & 13, Food Plaza, Yashwant Place, Chanakyapuri, New Delhi",77.1917436,28.5842927,Average
Chinese Garden,New Delhi,"S14, Yashwant Place, Food Plaza, Chanakyapuri, New Delhi",77.191558,28.5843202,Average
Costa Coffee,New Delhi,"Shantipath, Chanakyapuri, New Delhi",77.1683666,28.5952992,Average
Food Point,New Delhi,"50, Malcha Market, Chanakyapuri, New Delhi",77.1867082,28.6024263,Average
Ikko,New Delhi,"6/48, Malcha Marg Shopping Centre, Chanakyapuri, New Delhi",77.1860137,28.6021467,Average
Jammu And Kashmir House,New Delhi,"9, Kautilya Marg, Chanakyapuri, New Delhi",77.1969056,28.5998612,Average
Laguna,New Delhi,"18, Yashwant Place, Food Plaza, Chanakyapuri, New Delhi",77.1916947,28.5843085,Average
Momo Point,New Delhi,"2, Yashwant Place Market, Chanakyapuri, New Delhi",77.1917845,28.5841379,Average
New Zaika,New Delhi,"12 & 13, Food Plaza, Yashwant Place, Chanakyapuri, New Delhi",77.1917845,28.5841379,Average
Organic Express,New Delhi,"Delhi Organic Farmers Market, Palika Services Officers Institute, Vinay Marg, Chanakyapuri, New Delhi",77.1933486,28.5867665,Average
Tamil Nadu House Canteen,New Delhi,"Opposite Chanakya Theatre, Chanakyapuri, New Delhi",77.1908861,28.5830663,Average
The Chocolate Avenue,New Delhi,"New Moti Bagh, Near Leela Palace Hotel, Chanakyapuri, New Delhi",77.1863937,28.5795901,Average
Chimney Sizzlers,New Delhi,"V-10 & 16, Yashwant Place Market, Food Plaza, Chanakyapuri, New Delhi",77.1916048,28.5842999,Good
Gujarat Bhawan Restaurant,New Delhi,"11, Kautilya Marg, Chanakyapuri, New Delhi",77.1971751,28.5985428,Good
It‰Ûªs Sinful,New Delhi,"Chanakyapuri, New Delhi",77.1735895,28.5974082,Good
Jakoi,New Delhi,"1, Assam Bhavan, Chanakyapuri, New Delhi",77.1876516,28.6055182,Good
Arunachal Bhawan,New Delhi,"27, Kautilya Marg, Diplomatic Enclave, Chanakyapuri, New Delhi",77.1980469,28.5986962,Not rated
Hotel New Tamil Nadu,New Delhi,"9, Bir Tikenderjith Marg, Chanakyapuri, New Delhi",77.1908861,28.5830663,Not rated
Milan Food,New Delhi,"5, Yashwant Place, Food Plaza, Near Chanakya Cinema, Chanakyapuri, New Delhi",77.1917845,28.5841379,Not rated
Playboy Club,New Delhi,"Samrat Hotel, 50-B, Kautilya Marg, Chanakyapuri, New Delhi",77.1974446,28.5957906,Not rated
Moti Mahal Delux,New Delhi,"20/48, Malcha Marg Shopping Complex, Diplomatic Enclave, Chanakyapuri, New Delhi",77.1871125,28.6016137,Poor
The Treat,New Delhi,"Behind Jesus & Mary College, Rizal Marg, Chanakyapuri, New Delhi",77.178936,28.5928569,Poor
Break Fast Point,New Delhi,"27, Satnam Park, Bhagat Singh Road, Chander Nagar, New Delhi",77.2820446,28.6555014,Average
Breakfast Corner,New Delhi,"K-14, Bhagat Singh Road, Satnam Park, Chander Nagar, New Delhi",77.2822063,28.655449,Average
Domino's Pizza,New Delhi,"14, Geeta Colony Road,  Sunder Park, Chander Nagar, New Delhi",77.2777758,28.6519888,Average
Frontier,New Delhi,"K-9 Block, Main Road, Chander Nagar, New Delhi",77.2816637,28.656024,Average
Prince Cafe,New Delhi,"108, Main Road, Chander Nagar, New Delhi",77.2821725,28.6548389,Average
Spicy Eleven,New Delhi,"3, Opposite Navjeevan Nursing Home, Chander Nagar, New Delhi",77.2779746,28.6536873,Average
Vaishno Punjabi Dhaba,New Delhi,"H 1A, New Gobind Pura, Near, Chander Nagar, New Delhi",77.2822247,28.6512423,Average
Adarsh Bhojnalaya,New Delhi,"Ground Floor, Plot 482, Haveli Haider Quli, Near Andhra Bank, Chandni Chowk, New Delhi",77.224214,28.6564057,Average
Al Haj Bakery,New Delhi,"5080, Ballimaran Road, Katra Nawab, Chandni Chowk, New Delhi",77.2278068,28.6545089,Average
Anmol Chicken,New Delhi,"6283, Main Bara Hindu Rao, Near choti Masjid, MD Ismail Marg, Sadar Bazar, Chandni Chowk, New Delhi",77.2094826,28.663599,Average
Babu Ram Paranthe Wale,New Delhi,"1984-1985, Gali Paranthe Wali, Chandni Chowk, New Delhi",77.2304115,28.6560115,Average
Bhaijaan Kababs,New Delhi,"Shop 2202, Bazar Chitli Qabar, Near Jama Masjid, Chandni Chowk, New Delhi",77.2335101,28.6494534,Average
Bhikharam's,New Delhi,"251, Near Fathehpuri Masjid, Fatehpuri, Chandni Chowk, New Delhi",77.22398333,28.65688889,Average
Bikanervala,New Delhi,"382, Kucha Ghasi Ram, Fatehpuri, Chandni Chowk, New Delhi",77.2244176,28.6566711,Average
Brijwasi Bhoj,New Delhi,"376, Near Kucha Ghasi Ram, Chandni Chowk, New Delhi",77.2243841,28.6568732,Average
Brijwasi Restaurant,New Delhi,"379, Near Kucha Ghasi Ram, Chandni Chowk, New Delhi",77.2243823,28.656851,Average
Comesum,New Delhi,"Old Delhi Railway Station, Mori Gate, Chandni Chowk, New Delhi",77.2280206,28.6606804,Average
Inderpuri Restaurant,New Delhi,"187, Church Mission Road, Fatehpuri, Chandni Chowk, New Delhi",77.2231981,28.6578654,Average
Kamdhenu Family Corner,New Delhi,"5469, Opposite Town Hall, Chandni Chowk, New Delhi",77.2271781,28.6563302,Average
Khalsa Hindu Hotel,New Delhi,"711, Church Mission Road, Fatehpuri, Chandni Chowk, New Delhi",77.2234955,28.658756,Average
Mahalaxmi Mishthan Bhandar,New Delhi,"659, Church Mission Road, Fatehpuri, Chandni Chowk, New Delhi",77.2234057,28.6581203,Average
McDonald's,New Delhi,"Near Sis Ganj Sahib Gurudwara, Chandni Chowk, New Delhi",77.23421395,28.65606667,Average
McDonald's,New Delhi,"Platform 3, Old Delhi Railway Station, Chandni Chowk, New Delhi",77.22333167,28.65664,Average
Natraj Cafe,New Delhi,"Main Road Near Central Bank, Opposite Paranthe Wali Gali, Chandni Chowk, New Delhi",77.2305013,28.6561992,Average
Padam Chaat Corner,New Delhi,"Gali Barf Wali, Near Kinari Bazar, Chandni Chowk, New Delhi",77.23,28.66,Average
Pandit Ved Prakash Lemon Wale,New Delhi,"Opposite Town Hall, Chandni Chowk, New Delhi",77.2268188,28.6565647,Average
Pt. Babu Ram Devi Dayal Paranthe Wale,New Delhi,"9074, Gali Paranthe Wale, Chandni Chowk, New Delhi",77.2307138,28.6560495,Average
Rabri Bhandar,New Delhi,"42-B, Gali Parathewali, Opposite Central Bank, Chandni Chowk, New Delhi",77.2305013,28.6561097,Average
Ram Parshad Makhan Lal,New Delhi,"453, Khari Baoli, Chandni Chowk, New Delhi",77.2155012,28.6625615,Average
Rambhoj,New Delhi,"1894, Main Road, Opposite Dariba Kalan, Chandni Chowk, New Delhi",77.2324772,28.6562981,Average
Rehmatullah's Hotel,New Delhi,"105-110, Bazar Matia Mahal, Opposite Jama Masjid Gate 1, Chandni Chowk, New Delhi",77.233555,28.6491441,Average
Sharma Bhojnalay,New Delhi,"Gali Paranthe Wali, Chandni Chowk, New Delhi",77.2306151,28.6559026,Average
Shree Balaji Chaat Bhandar,New Delhi,"Shop 1462, Near Sheesh Ganj Sahib Gurudwara, Chandni Chowk, New Delhi",77.2320281,28.656524,Average
Shri Duli Chand Naresh Gupta,New Delhi,"934, Kucha Pati Ram, Sitaram Bazar, Chandni Chowk, New Delhi",77.2269535,28.6476635,Average
Shri Hari Sharnam,New Delhi,"208, Katra Bariyan, Fatehpuri, Chandni Chowk, New Delhi",77.222732,28.6577424,Average
Sindhi Chicken,New Delhi,"Babu Market, Fauna Chowk, Chandni Chowk, New Delhi",77.2316689,28.6573856,Average
Soni Bhojnalaya,New Delhi,"161, Kucha Ghasi Ram, Fatehpuri, Chandni Chowk, New Delhi",77.223481,28.657748,Average
Super Restaurant,New Delhi,"1937, HC Sen Road, Fountain, Chandni Chowk, New Delhi",77.2320281,28.6567032,Average
Tiwari Ji Confectioner,New Delhi,"43/1, Gali Pranthe Wali, Chandni Chowk, New Delhi",77.2306809,28.6561268,Average
Wah Ji Wah,New Delhi,"1908, Opposite Gurudwara Sis Ganj Sahib, Chandni Chowk, New Delhi",77.2328586,28.6562478,Average
Zaika Mughlai Foods,New Delhi,"6490, Fatehpuri, Chandni Chowk, New Delhi",77.2233607,28.6566379,Average
Al Yousuf,New Delhi,"5187, Ballimaran, Chandni Chowk, New Delhi",77.2254715,28.6551819,Good
Amritsari Lassi Wala,New Delhi,"Shop 295, Fatehpuri Chowk, Chandni Chowk, New Delhi",77.2234007,28.6567084,Good
Annapurna Bhandar,New Delhi,"1463, Near Sheesh Ganj Gurudwara, Chandni Chowk, New Delhi",77.2323664,28.6563295,Good
Bishan Swaroop Chaat Bhandar,New Delhi,"1421, Near Ashish Medicos, Chandni Chowk, New Delhi",77.2309504,28.6561525,Good
Gole Hatti,New Delhi,"2-4, Church Mission Road, Fatehpuri, Chandni Chowk, New Delhi",77.2230342,28.6572505,Good
Haldiram's,New Delhi,"1454/2, Near Sheeshganj Gurudwara, Chandni Chowk, New Delhi",77.2316689,28.6563106,Good
Kanwarji's,New Delhi,"1972-1973, Corner Gali Paranthe, Opposite Central Bank, Chandni Chowk, New Delhi",77.2307707,28.6562249,Good
Kedarnath Prem Chand Halwai,New Delhi,"Shop 4, Tiraha Kinari Bazar, Gali Paranthe Wale, Chandni Chowk, New Delhi",77.229983,28.6556971,Good
Keventers,New Delhi,"1450/1, Chandni Chowk, New Delhi",77.2314893,28.6562039,Good
Khan Omelette Corner,New Delhi,"48, Katra Bariyan, Lal Kuan, Near Fatehpuri Masjid, Chandni Chowk, New Delhi",77.2215109,28.6551982,Good
Natraj Dahi Bhalle Wala,New Delhi,"1396, Main Road Near Central Bank, Opposite Paranthe Wali Gali, Chandni Chowk, New Delhi",77.2305013,28.6561992,Good
Old Famous Jalebi Wala,New Delhi,"Dariba Kalan, Chandni Chowk, New Delhi",77.233555,28.6561321,Good
Pt. Gaya Prasad Shiv Charan Paranthe Wale,New Delhi,"34, Gali Paranthe Wali, Chandni Chowk, New Delhi",77.2304115,28.6561011,Good
Pt.Kanhaiyalal & Durga Prasad Dixit Paranthe Wale,New Delhi,"36, Gali Paranthe Wali, Chandni Chowk, New Delhi",77.2304674,28.6560207,Good
Shiv Misthan Bhandar,New Delhi,"375, Kucha Ghasi Ram, Chandni Chowk, New Delhi",77.2243039,28.6568622,Good
Special Jalebi Wala,New Delhi,"1469/1, Fabbara Chowk, Chandni Chowk, New Delhi",77.2320562,28.6566115,Good
Tewari Bros Confectioners,New Delhi,"862, Chandni Chowk, New Delhi",77.2266392,28.6566371,Good
Annapurna Chaat & Sweets,New Delhi,"Near Sheeshganj Gurudwara, Chandni Chowk, New Delhi",77.2315132,28.6562432,Not rated
Delhi-6 The Chicken Planet,New Delhi,"2987/7, DDA Flats, Bari Masjid, Sarai Khalil, Chandni Chowk, New Delhi",0,0,Not rated
Dessi Food,New Delhi,"2043, Katra Lachhoo Singh, H.C. Sen Marg, Chandni Chowk, Delhi",77.2319961,28.6574304,Not rated
Foody Dragon,New Delhi,"2035, Near Katra Lachhu Singh, Fawara, Chandni Chowk, Delhi",77.2319612,28.6572972,Not rated
Grover Eating Point,New Delhi,"1476, Deewan Hall Road, Chandni Chowk, New Delhi",77.2352925,28.6570185,Not rated
Hotel 121 Shakahari,New Delhi,"121, Kucha Ghasiram, Chatta Bhawani Shankar, Fatehpuri Chowk, Chandni Chowk, New Delhi",77.2234506,28.657811,Not rated
Lala Chaap Corner,New Delhi,"1388, Bazar Guliyan, Jama Masjid, Near Police Station, Chandni Chowk, New Delhi",77.233113,28.6526767,Not rated
Meghraj & Sons,New Delhi,"292/293, Fateh Puri Chowk, Chandni Chowk, New Delhi",77.2233158,28.6565888,Not rated
Old Kheer Shop,New Delhi,"2867, Bazaar Sirkiwalan, Hauz Qazi, Chandni Chowk, New Delhi",77.225538,28.65045,Not rated
Punjabi Chicken,New Delhi,"9, Babu Market, Fuwara Chowk, Chandni Chowk, New Delhi",77.2316689,28.6573856,Not rated
Ratan Singh,New Delhi,"Shop 1444, Jama Masjid, Bazar Gulian Rd, Kucha Alam, Chandni Chowk, New Delhi",77.2338244,28.6531118,Not rated
Shri Bhujia Bhandar,New Delhi,"117, Moti Bazar, Chandni Chowk, New Delhi",0,0,Not rated
Chaina Ram Sindhi Confectioners,New Delhi,"6499, Fathepuri Chowk, Chandni Chowk, New Delhi",77.2235803,28.6566622,Very Good
Giani's di Hatti,New Delhi,"651/52, Church Mission Road, Fatehpuri, Chandni Chowk, New Delhi",77.2233575,28.6579744,Very Good
Jung Bahadur Kachori Wala,New Delhi,"1104, Maliwara, Jogiwari, Gali Paranthe Wali, Chandni Chowk, New Delhi",77.2298726,28.6556914,Very Good
Lakhori - Haveli Dharampura,New Delhi,"Haveli Dharampura, 2293, Gali Guliyan, Near Jama Masjid, Chandni Chowk, New Delhi",77.2322078,28.653316,Very Good
Milk n More,New Delhi,"2406, Chawri Bazar, New Delhi",77.2310851,28.650566,Average
Kuremal Mohan Lal Kulfi Wale,New Delhi,"526, Kucha Pati Ram, Bazar Sita Ram, Near Chawri Bazar Metro Station, Chawri Bazar, New Delhi",77.2270433,28.6477617,Excellent
Hira Chaat Corner,New Delhi,"3636, Gali Lohe Wali, Chawri Bazar, New Delhi",77.2293337,28.6501751,Good
Kuremal Mahavir Prasad Kulfi Wale,New Delhi,"546, Kucha Pati Ram, Sita Ram Bazar, Near Chawri Bazar Metro Station, Chawri Bazar, New Delhi",77.2268188,28.6476059,Good
Shakahari Restaurant,New Delhi,"3624/9, Chawri Bazar, New Delhi",77.2270883,28.649513,Good
Shri Gujrat Namkeen Bhandar,New Delhi,"3775, Charkhiwalan Gali, Khush Dil, Chawri Bazar, New Delhi",77.2293345,28.6501776,Good
Standard Sweets,New Delhi,"3510, Chawri Bazar, New Delhi",77.2273577,28.6494491,Good
Sudarshan,New Delhi,"4097, Barshabulla Chowk, Chawri Bazar, New Delhi",77.2302935,28.6504067,Good
Ustad Moinuddin Kebab,New Delhi,"Lal Kuan, Gali Qasimjan, Chawri Bazar, New Delhi",77.2261003,28.6498667,Good
Ashok Chaat Corner,New Delhi,"Shop 3488, Chowk Hauz Qazi, Near Chawri Bazar, New Delhi",77.2268745,28.6493909,Very Good
Jain Coffee House,New Delhi,"4013, Raghuganj, Near PNB ATM, Chawri Bazar, New Delhi",77.2295582,28.65051,Very Good
Shyam Sweets,New Delhi,"112, Barshahbulla Chowk, Near Metro Station, Chawri Bazar, New Delhi",77.2303113,28.6504756,Very Good
Spicy Food Court,New Delhi,"Khasra 361, Near Bank Of India, Sultanpur, Near, Chhatarpur, New Delhi",77.16154855,28.49562447,Average
Aristocrat Sweet Shop,New Delhi,"Shop 9, Market 1, Chittaranjan Park, New Delhi",77.24861238,28.5400835,Average
Balluchi's - The Royal Cuisine,New Delhi,"K-1/10, Chittaranjan Park, New Delhi",77.2518548,28.5399184,Average
Bunty Dhaba,New Delhi,"19/1, Near B Block Gurudwara, EPDP Main Road, Chittaranjan Park, New Delhi",77.25204963,28.53972535,Average
Gopal's Restaurant & Caterer's,New Delhi,"26, Ground Floor, Market 1, Chittaranjan Park, New Delhi",77.24894397,28.54027996,Average
Horn Please,New Delhi,"D 616, Hotel Royal Castle Grand, Chittaranjan Park, New Delhi",77.2564223,28.5374979,Average
Khatey Raho,New Delhi,"Shop 22, Market 1, Chittaranjan Park, New Delhi",77.2488511,28.5401398,Average
Kolkata Biryani House,New Delhi,"Shop 49, Ground Floor, Market 1, Chittaranjan Park, New Delhi",77.24887993,28.54032355,Average
Kolkata Hot Kathi Roll,New Delhi,"8, Market 1, Chittaranjan Park, New Delhi",77.2485628,28.5401027,Average
Madly Bangalee,New Delhi,"Shop 9, Market 2, Chittaranjan Park, New Delhi",77.2533122,28.5363941,Average
Oh! China,New Delhi,"K1/135, Opposite Oriental Bank of Commerce, Chittaranjan Park, New Delhi",77.24785432,28.54140536,Average
Punjabi Zaika,New Delhi,"23, Market 2, Chittaranjan Park, New Delhi",77.2534878,28.5364501,Average
Rabi Snacks Corner,New Delhi,"44, Market 1, Chittaranjan Park, New Delhi",77.24898689,28.5401377,Average
Republic of Chicken,New Delhi,"12 & 13, DDA, Market 2, Chittaranjan Park, New Delhi",77.2534614,28.5364925,Average
Roll n Roast,New Delhi,"7, Market 1, Chittaranjan Park, New Delhi",77.24858187,28.54001105,Average
Roller's High,New Delhi,"K-1/38, EPDP Road, Chittaranjan Park, New Delhi",0,0,Average
Royal Chick 'N',New Delhi,"K-1/135, Main Road, C R Park, Chittaranjan Park, New Delhi",77.2481801,28.5414227,Average
Royal Kolkata Biryani,New Delhi,"26, Market 1, Chittaranjan Park, New Delhi",77.2487302,28.5404268,Average
Sameer's Restaurant,New Delhi,"125, 1st Floor, Market 2, Chittaranjan Park, New Delhi",77.2533324,28.53629071,Average
Sanjha Chulha,New Delhi,"27, C.S.C. Market 2, Chittaranjan Park, New Delhi",77.25324858,28.53638025,Average
Shepherd's,New Delhi,"E 778, Market 2, Chittaranjan Park, New Delhi",0,0,Average
